date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2020-03-26,12,5.49,5.25,-1.5,,-3,99,86,84,69,6.6,3.2,3,-0.7,28,14.79,16,4,41,25,101.35,101.09,101.12,100.89,97.47,97.22,97.26,97.04,16100,13950,11250,6400,2.9,2.5,2.5,2.2,12.8,0,0.2,0,0,0,0,0,0,07:14:00,19:41:00,12.45,7.23,19.68,4,4,11,11,-3,-1,,4,2.8,2,0,,,,,,,,
2020-03-25,12.6,4.53,5.75,-1.1,,-5,98,77.8,75,52,3.5,0.7,0.7,-2.1,21,12.88,10.5,0,35,22,101.77,101.5,101.55,101.34,97.85,97.6,97.66,97.47,16100,15229.2,10450,4800,3,2.5,2.6,2.2,12.2,0,0.8,0,0,0,0,0,0,07:16:00,19:40:00,12.4,7.27,19.67,4,5,11,11,3,3,,4,2.3,2,0,,,,,,,,
2020-03-24,6.8,1.66,2.75,-1.3,,-5,92,81.6,77.5,63,0,-1.3,-1.2,-2.3,17,9.42,8.5,0,,,102.42,102.2,102.14,101.87,98.47,98.26,98.21,97.94,16100,16100,16100,16100,3,2.6,2.7,2.4,15.2,0,0,0,0,0,0,0,0,07:17:00,19:38:00,12.35,7.28,19.63,4,5,8,8,0,2,,4,3.1,2,0,,,,,,,,
2020-03-23,2.4,0.34,0.29,-1.8,,-7,98,94,87.5,77,1.3,-0.5,-1.6,-4.4,17,10.08,8.5,0,,,102.81,102.16,102.33,101.86,98.84,98.21,98.38,97.92,16100,9787.5,8850,1600,2.7,2.4,2.5,2.2,17.7,0,0,0,0,5.6,0,2,5,07:19:00,19:37:00,12.3,7.32,19.62,1,1,3,3,-4,-4,,4,4,4,4,,,,,,,,
2020-03-22,1.5,-3.4,-4.05,-9.6,,-15,78,62.5,61.5,45,-4.9,-9.8,-9.6,-14.3,34,19.29,21,8,46,8,103.9,103.55,103.39,102.88,99.85,99.51,99.38,98.9,16100,16100,16100,16100,2.4,2.2,2.2,2,22.1,0,0,0,0,0,0,5,0,07:21:00,19:36:00,12.25,7.35,19.6,4,4,1,1,-3,-3,,4,1.5,2,0,,,,,,,,
2020-03-21,1,-3.95,-3.7,-8.4,,-15,79,55.7,55.5,32,-7.8,-12.1,-12.1,-16.4,22,13.92,13.5,5,35,34,103.69,103.37,103.28,102.88,99.63,99.33,99.27,98.91,16100,16100,16100,16100,2.5,2.1,2.2,1.9,21.7,0,0,0,0,0,0,0,0,07:23:00,19:35:00,12.2,7.38,19.58,4,4,1,1,-8,-8,,4,0.8,2,0,,,,,,,,
2020-03-20,16.1,6.1,5.75,-4.6,,-11,100,88,86.5,73,14.3,4.3,3.3,-7.7,50,32.92,29.5,9,68,29,102.76,101.13,101.44,100.13,98.81,97.28,97.57,96.33,16100,14329.2,8350,600,2,1.7,1.7,1.4,12.2,0,0.8,0,0,1.2,1.8,0,0,07:25:00,19:34:00,12.15,7.42,19.57,4,4,15,17,-8,8,,4,4,4,4,,,,,,,,
2020-03-19,7.6,3.77,3.95,0.3,,,100,89.5,90.5,81,5.5,2.2,1.9,-1.7,22,12.5,13.5,5,32,11,102.34,101.99,101.63,100.92,98.4,98.07,97.73,97.06,16100,12208.3,8850,1600,2.9,2.7,2.5,2.2,14.1,0,0,0,0,3.5,2.4,0,0,07:26:00,19:32:00,12.1,7.43,19.53,4,4,10,10,6,7,,4,4,4,4,,,,,,,,
2020-03-18,4.8,-0.01,-0.5,-5.8,,-8,95,73.2,73.5,52,-1.5,-4.5,-4,-6.6,26,13.96,13,0,35,8,103.05,102.71,102.62,102.2,99.06,98.74,98.66,98.26,16100,16033.3,15300,14500,3,2.5,2.6,2.3,18.5,0,0,0,0,1.2,3.6,0,0,07:28:00,19:31:00,12.05,7.47,19.52,3,4,4,4,0,1,,4,2.4,2,0,,,,,,,,
2020-03-17,6.6,2.45,1.09,-4.4,,-5,98,76.7,74.5,51,1,-1.6,-2.5,-6,37,20.79,20.5,4,54,27,102.77,102.04,102.2,101.64,98.81,98.11,98.27,97.74,16100,13091.7,10450,4800,2.9,2.4,2.4,1.9,16.9,0,0,0,0,0,0,0,0,07:30:00,19:30:00,12,7.5,19.5,3,4,5,5,-7,-7,,4,2.8,2,0,,,,,,,,
2020-03-16,5.8,-0.68,-0.8,-7.4,,-12,97,60.5,64,31,-0.2,-8.2,-6.6,-13,24,13.58,14,4,35,10,103.62,102.87,102.82,102.01,99.59,98.88,98.83,98.08,16100,14558.3,10450,4800,2.7,2.4,2.5,2.2,18.8,0,0,0,0,0.4,1,0,0,07:32:00,19:29:00,11.95,7.53,19.48,4,4,4,5,0,0,,4,1.7,2,0,,,,,,,,
2020-03-15,3.7,-1.43,-1.29,-6.3,,-9,86,52.9,56,26,-5,-10.8,-10,-15,17,11.75,10.5,4,32,7,103.85,103.64,103.59,103.33,99.82,99.62,99.57,99.32,16100,16100,16100,16100,2.5,2.2,2.2,1.9,19.3,0,0,0,0,0,0,0,0,07:34:00,19:28:00,11.9,7.57,19.47,4,4,2,2,-7,-7,,4,0.5,2,0,,,,,,,,
2020-03-14,0.6,-0.55,-1.3,-3.2,,-8,86,75.3,76.5,67,-3.7,-4.4,-4.8,-5.8,28,18.29,18,8,45,31,103.33,103.03,102.91,102.48,99.32,99.04,98.92,98.53,16100,16100,16100,16100,2.1,2,2,1.8,19.3,0,0,0,0,0,0,0,0,07:35:00,19:26:00,11.85,7.58,19.43,4,4,2,2,-6,-6,,4,3.2,2,0,,,,,,,,
2020-03-13,8.2,3.42,3.99,-0.2,,,99,71.5,74.5,50,7.1,-1.7,0.7,-5.7,52,33.83,30,8,76,28,102.41,101.13,101.19,99.97,98.47,97.25,97.31,96.14,16100,13133.3,9250,2400,2.4,2.1,2,1.7,14,0,0,0,0,2.6,0,0,0,07:37:00,19:25:00,11.8,7.62,19.42,3,3,2,2,-1,2,,4,3.5,2,0,,,,,,,,
2020-03-12,5.7,1.85,2.5,-0.7,,-4,95,86.7,84.5,74,2,-0.2,-0.4,-2.8,21,13.17,12.5,4,28,10,101.83,101.45,101.17,100.52,97.89,97.54,97.27,96.65,16100,14966.7,12100,8100,2.5,2.3,2.3,2.1,15.5,0,0,0,0,1,2,0,0,07:39:00,19:24:00,11.75,7.65,19.4,3,4,9,9,2,3,,4,3.9,3.5,3,,,,,,,,
2020-03-11,4.4,-0.78,-0.64,-5.7,,-8,98,83.5,77.5,57,-1.8,-3.4,-3.8,-5.7,18,10.08,11,4,,,102.35,102.05,102.06,101.77,98.4,98.1,98.12,97.84,16100,16033.3,15300,14500,2.7,2.3,2.3,1.9,18.6,0,0,0,0,0,0,0,0,07:41:00,19:23:00,11.7,7.68,19.38,3,3,4,4,-3,-2,,4,2.7,2,0,,,,,,,,
2020-03-10,10,4.66,3.3,-3.4,,-6,97,88.3,83,69,9,2.8,2.4,-4.2,35,23.5,22,9,50,32,102.39,101.54,101.62,100.86,98.44,97.67,97.74,97.03,16100,12608.3,9250,2400,2.7,2.1,2.2,1.7,14.7,0,0,0,0,10.9,1,0,0,07:42:00,19:22:00,11.67,7.7,19.37,2,3,6,10,-4,-4,,4,2.8,2,0,,,,,,,,
2020-03-09,15.4,9.43,9.6,3.8,,,91,61.6,67,43,8.1,2.1,3.2,-1.7,34,19.17,21.5,9,46,22,102.19,102.07,101.99,101.79,98.29,98.19,98.12,97.94,16100,16100,16100,16100,3,2.6,2.6,2.3,8.4,0,4.6,2.6,0,10.7,10.7,0,5,07:44:00,19:20:00,11.6,7.73,19.33,4,4,10,15,5,5,,4,2.5,2,0,,,,,,,,
2020-03-08,8.7,4.4,2.8,-3.1,,-5,83,61.4,65.5,48,-0.7,-2.7,-2.4,-4.1,32,19.65,20.5,9,48,19,102.85,102.56,102.49,102.14,98.87,98.62,98.56,98.24,16100,16100,16100,16100,2.7,2.3,2.4,2,15.2,0,0,0,0,0,0,0,10,07:46:00,19:19:00,11.55,7.77,19.32,4,4,10,10,3,3,,4,1.4,2,0,,,,,,,,
2020-03-07,0.6,-4.09,-6.4,-13.4,,-16,92,69.6,69,46,-3.8,-9.1,-8.3,-12.8,18,11.96,11.5,5,32,33,103.42,103.12,103.15,102.89,99.38,99.09,99.13,98.88,16100,16100,16100,16100,2.7,2.3,2.4,2.1,24.4,0,0,0,0,0,0,0,12,06:48:00,18:18:00,11.5,6.8,18.3,4,4,4,4,-3,-2,,4,1,2,0,,,,,,,,
2020-03-06,1.2,-0.72,-1.04,-3.3,,-9,98,83.2,84,70,-1.3,-3.3,-4.4,-7.5,28,17,16,4,45,34,102.81,101.72,101.91,101.02,98.82,97.78,97.97,97.13,16100,11004.8,8150,200,2.8,2.3,2.4,2,19,0,0,0,0,0.5,0.5,0,15,06:49:00,18:17:00,11.47,6.82,18.28,1,2,2,2,-13,-13,,4,3.9,3.5,3,,,,,,,,
2020-03-05,4.5,-0.2,-1.2,-6.9,,-9,90,69,69,48,-3.5,-5.5,-5.7,-7.8,18,11.25,11.5,5,,,102.1,101.81,101.68,101.27,98.14,97.87,97.75,97.36,16100,16100,16100,16100,2.7,2.4,2.4,2.1,19.2,0,0,0,0,0,0,8,10,06:51:00,18:15:00,11.4,6.85,18.25,3,3,3,3,-2,-2,,4,1.2,2,0,,,,,,,,
2020-03-04,5.1,1.05,1.35,-2.4,,-6,88,76.7,76.5,65,-0.4,-2.7,-3,-5.5,35,22.92,24,13,48,29,101.77,100.93,101.04,100.31,97.85,97.04,97.15,96.45,16100,16100,16100,16100,2.4,2.3,2.2,2.1,16.6,0,0,0,0,0,0,0,12,06:53:00,18:14:00,11.35,6.88,18.23,2,3,2,4,-8,-8,,4,2.7,2,0,,,,,,,,
2020-03-03,3,1.89,2.5,2,,,100,97,91.5,83,3,1.4,1.3,-0.4,32,11.7,18,4,52,27,100.57,100.08,100.11,99.64,96.7,96.22,96.25,95.8,16100,5530.4,8150,200,3.4,2.9,2.8,2.2,15.5,0,0,0,0,8.2,8.2,0,18,06:54:00,18:13:00,11.32,6.9,18.22,1,3,4,4,-2,-1,,4,3.8,2.5,1,,,,,,,,
2020-03-02,4.8,3.12,2.35,-0.1,,,100,89.2,80.5,61,4.5,1.4,0.4,-3.7,26,14.04,13,0,37,22,100.83,100.52,100.58,100.32,96.94,96.65,96.71,96.47,16100,7545.8,8150,200,3.5,2.9,3,2.5,15.7,0,0,0,0,2.2,4.2,0,20,06:56:00,18:12:00,11.27,6.93,18.2,1,1,6,6,-2,-1,,4,3.4,2,0,,,,,,,,
2020-03-01,3.1,-6.28,-7.15,-17.4,,-21,91,71.5,71.5,52,-5.6,-11,-12.2,-18.7,22,9.92,11,0,,,102.15,101.76,101.54,100.93,98.11,97.75,97.56,97.02,16100,16100,16100,16100,3.3,2.8,2.9,2.5,25.1,0,0,0,0,0,1,0,25,06:58:00,18:10:00,11.2,6.97,18.17,3,3,2,2,-1,0,,4,1.6,2,0,,,,,,,,
2020-02-29,-4.6,-9.51,-9.55,-14.5,,-21,89,75.7,75,61,-10.4,-13.1,-13.1,-15.7,35,17.54,19.5,4,55,29,101.97,101.57,101.51,101.04,97.92,97.56,97.49,97.07,16100,15891.3,14500,12900,2.6,2.2,2.4,2.1,27.6,0,0,0,0,0,0,0,25,06:59:00,18:09:00,11.17,6.98,18.15,2,3,-5,-5,-15,-12,,4,2.1,2,0,,,,,,,,
2020-02-28,-5.4,-7.2,-7.9,-10.4,,-18,89,81.4,81.5,74,-7.9,-9.9,-9.8,-11.6,48,31.33,28,8,65,24,101.01,100.71,100.8,100.59,97.04,96.76,96.85,96.65,9700,4129.2,5650,1600,2.3,2.2,2.2,2.1,25.9,0,0,0,0,0,0,2,25,07:01:00,18:08:00,11.12,7.02,18.13,1,2,-5,-5,-12,-12,,4,4,4,4,,,,,,,,
2020-02-27,-5.1,-6.43,-6.25,-7.4,,-17,88,81.9,80,72,-6.9,-9.1,-8.6,-10.2,61,39.67,41,21,80,26,100.63,100.4,100.38,100.14,96.68,96.47,96.46,96.23,16100,4983.3,8650,1200,2.3,2.2,2.1,2,24.2,0,0,0,0,0,0,5,20,07:03:00,18:07:00,11.07,7.05,18.12,1,1,-5,-5,-9,-9,,4,4,3.5,3,,,,,,,,
2020-02-26,1.5,-2.04,-1.85,-5.2,,-11,94,87.3,81.5,69,-2.6,-3.9,-4.1,-5.6,22,16.46,16.5,11,37,31,101.5,101.03,100.89,100.28,97.59,97.11,96.98,96.38,16100,5558.3,8450,800,3.2,2.5,2.7,2.2,19.9,0,0,0,0,5,0,13,12,07:04:00,18:05:00,11.02,7.07,18.08,1,1,-2,-1,-8,-7,,4,4,4,4,,,,,,,,
2020-02-25,2.7,1.31,1.35,0,,-4,96,82.3,82.5,69,0.3,-1.5,-1.8,-3.9,21,12.5,13,5,,,101.59,101.42,101.42,101.26,97.67,97.51,97.52,97.37,16100,14017.4,9050,2000,3,2.7,2.8,2.5,16.6,0,0,0,0,1.5,0,7,10,07:06:00,18:04:00,10.97,7.1,18.07,2,2,3,3,-2,-2,,4,4,4,4,,,,,,,,
2020-02-24,5.9,2.23,2.5,-0.9,,-4,89,75.4,74.5,60,-0.4,-1.8,-1.5,-2.6,21,8.96,10.5,0,30,22,101.41,101.31,101.28,101.15,97.52,97.41,97.39,97.26,16100,16100,16100,16100,4.2,3.2,3.4,2.6,15.5,0,0,0,0,0.4,0,2,10,07:07:00,18:03:00,10.93,7.12,18.05,3,3,7,7,-1,0,,4,1.7,2,0,,,,,,,,
2020-02-23,5.1,2.02,1.69,-1.7,,-6,75,63.4,62.5,50,-2.5,-4.3,-4.5,-6.4,35,19.58,19.5,4,50,19,101.95,101.59,101.59,101.23,98.01,97.67,97.67,97.34,16100,16100,16100,16100,3.1,2.7,2.8,2.5,16.3,0,0,0,0,0,0,0,12,07:09:00,18:01:00,10.87,7.15,18.02,3,3,6,6,-2,0,,4,1.2,2,0,,,,,,,,
2020-02-22,2.5,-1.75,-1.9,-6.3,,-13,77,68.1,69,61,-3.5,-6.9,-7.1,-10.7,32,21.75,22.5,13,39,25,102.37,102.18,102.17,101.97,98.37,98.21,98.2,98.03,16100,16100,16100,16100,2.7,2.4,2.4,2.1,19.9,0,0,0,0,0,0,0,12,07:11:00,18:00:00,10.82,7.18,18,3,3,2,5,-2,-2,,0,0,0,0,,,,,,,,
2020-02-21,-1.6,-6.95,-7.45,-13.3,,-19,85,66.7,66.5,48,-7.5,-12.4,-11.7,-15.8,37,23.04,20.5,4,52,23,103.4,102.96,102.88,102.35,99.31,98.9,98.82,98.33,16100,16100,16100,16100,2.8,2.4,2.5,2.1,25.4,0,0,0,0,0,0,0,12,07:12:00,17:59:00,10.78,7.2,17.98,3,3,0,0,-7,-7,,0,0,0,0,,,,,,,,
2020-02-20,-7,-9.47,-10.35,-13.7,,-17,88,71,70.5,53,-11.2,-13.9,-13.3,-15.5,28,13.62,16.5,5,39,31,103.53,103.37,103.35,103.17,99.43,99.29,99.27,99.11,16100,16100,16100,16100,2.5,2.3,2.4,2.2,28.4,0,0,0,0,0,0,0,12,07:14:00,17:58:00,10.73,7.23,17.97,1,2,-6,-6,-15,-15,,4,2.1,2,0,,,,,,,,
2020-02-19,-2.5,-5.42,-6,-9.5,,-15,86,69,72,58,-6.4,-10.3,-10.1,-13.7,32,21.17,21.5,11,45,25,103.17,102.84,102.67,102.18,99.12,98.83,98.68,98.23,16100,15766.7,12100,8100,2.4,2.2,2.2,2,24,0,0,0,0,0,0,0,12,07:15:00,17:56:00,10.68,7.25,17.93,1,1,-3,-3,-12,-6,,4,3.2,2,0,,,,,,,,
2020-02-18,3.6,0.18,0.19,-3.2,,-10,98,84.7,85,72,2.2,-2.2,-1.8,-5.8,46,26.79,30.5,15,65,25,102.11,101.45,101.49,100.88,98.17,97.53,97.57,96.97,16100,11008.3,9050,2000,2.5,2.3,2.4,2.2,17.8,0,0,0,0,1.2,0,0,15,07:17:00,17:55:00,10.63,7.28,17.92,1,2,4,5,-7,-6,,4,4,3.5,3,,,,,,,,
2020-02-17,-0.6,-5.58,-7.55,-14.5,,-16,94,78.5,71.5,49,-4.9,-9,-9.8,-14.7,26,9.96,13,0,35,7,102.75,102.47,102.42,102.08,98.74,98.46,98.42,98.11,16100,14966.7,12100,8100,3,2.5,2.6,2.2,25.6,0,0,0,0,0,0,5,15,07:18:00,17:54:00,10.6,7.3,17.9,2,2,-1,-1,-4,-4,,4,1.8,2,0,,,,,,,,
2020-02-16,1.4,-1.02,-2.5,-6.4,,-10,87,75.6,75.5,64,-3.7,-4.9,-5.5,-7.3,34,19.04,19,4,46,25,102.03,101.76,101.83,101.63,98.07,97.81,97.88,97.68,16100,16100,16100,16100,3.2,2.9,2.8,2.4,20.5,0,0,0,0,0,0,0,15,07:20:00,17:52:00,10.53,7.33,17.87,1,2,1,1,-14,-2,,4,3.3,2,0,,,,,,,,
2020-02-15,-0.9,-7.37,-7.85,-14.8,,-20,88,75.7,75.5,63,-3.5,-11,-10.6,-17.7,37,20.54,21,5,58,21,103.38,102.5,102.51,101.64,99.26,98.45,98.47,97.68,16100,14587.5,9250,2400,2.6,2.5,2.5,2.4,25.9,0,0,0,0,0,0,0,15,07:21:00,17:51:00,10.5,7.35,17.85,2,2,-3,-3,-4,-3,,4,3.3,2,0,,,,,,,,
2020-02-14,-9.8,-15.83,-18.55,-27.3,,-31,88,73.4,69.5,51,-15.3,-19.8,-21.9,-28.6,21,7.83,10.5,0,,,103.52,103.22,102.97,102.43,99.34,99.08,98.86,98.37,16100,16100,16100,16100,3.1,2.4,2.5,2,36.5,0,0,0,0,0,0,0,15,07:22:00,17:50:00,10.47,7.37,17.83,2,2,-9,-9,-18,-16,,4,1.5,2,0,,,,,,,,
2020-02-13,-0.5,-6.39,-9.05,-17.6,,-24,95,84.8,83.5,72,-2.1,-8.6,-10.9,-19.8,28,13.71,16.5,5,41,31,102.29,101.14,101.44,100.58,98.25,97.2,97.46,96.67,16100,8358.3,9050,2000,2.9,2.4,2.4,1.8,27.1,0,0,0,0,1.3,0,0,15,07:24:00,17:48:00,10.4,7.4,17.8,1,1,0,0,-22,-19,,4,3.6,2,0,,,,,,,,
2020-02-12,-0.4,-2.6,-3.6,-6.8,,-11,85,75.3,77,69,-3.6,-6.4,-6.4,-9.2,28,18,16.5,5,39,23,102.11,101.7,101.56,101,98.14,97.75,97.61,97.08,16100,15513.6,11250,6400,3,2.8,2.8,2.5,21.6,0,0,0,0,0,0,2,15,07:25:00,17:47:00,10.37,7.42,17.78,2,3,1,1,-4,-4,,4,2.7,2,0,,,,,,,,
2020-02-11,-0.4,-1.76,-2.4,-4.4,,-11,85,77.8,75.5,66,-3.8,-5.2,-5.9,-8,39,18.71,22,5,55,30,101.84,101.59,101.56,101.28,97.9,97.65,97.63,97.36,16100,16100,16100,16100,3,2.6,2.6,2.3,20.4,0,0,0,0,0,0,0,15,07:27:00,17:46:00,10.32,7.45,17.77,2,2,1,1,-6,-6,,4,3.5,2.5,1,,,,,,,,
2020-02-10,1.4,0.43,0.04,-1.3,,-3,97,82.2,83.5,70,0.2,-2.3,-2.1,-4.4,22,12.75,11,0,32,31,101.98,101.7,101.6,101.21,98.04,97.77,97.67,97.3,16100,14658.3,9250,2400,2.5,2.3,2.3,2.1,18,0,0,0,0,0.2,0,0,20,07:28:00,17:44:00,10.27,7.47,17.73,2,3,2,2,-7,-6,,4,3.8,2,0,,,,,,,,
2020-02-09,0.1,-4.57,-8,-16.1,,-22,96,90,85,74,-0.7,-6,-8.9,-17.2,24,12.58,12,0,41,16,102.96,102.51,102.2,101.45,98.91,98.48,98.22,97.52,16100,11520.8,9050,2000,3.4,2.8,2.8,2.1,26,0,0,0,0,3.3,0,8,15,07:29:00,17:43:00,10.23,7.48,17.72,2,2,-2,-1,-2,-1,,4,3.8,2,0,,,,,,,,
2020-02-08,-6.6,-11.16,-11.55,-16.5,,-22,93,80.9,76.5,60,-11.8,-14,-14.5,-17.2,13,6.54,6.5,0,,,102.72,102.15,102,101.28,98.63,98.1,97.97,97.3,16100,14895.8,11250,6400,2.9,2.3,2.5,2,29.6,0,0,0,0,0,0,0,15,07:31:00,17:42:00,10.18,7.52,17.7,2,2,-5,-5,-12,-12,,4,2.1,2,0,,,,,,,,
2020-02-07,-4.4,-6.71,-7.8,-11.2,,-15,89,79.6,80,71,-7.3,-9.7,-10.2,-13,32,17.79,18,4,46,34,101.22,100.04,100.32,99.42,97.25,96.12,96.39,95.53,16100,14241.7,9050,2000,2.3,2.1,2.1,2,25.8,0,0,0,0,0.2,0,2,15,07:32:00,17:40:00,10.13,7.53,17.67,1,1,-5,-5,-15,-15,,4,3.3,2,0,,,,,,,,
2020-02-06,-4.6,-5.67,-5.9,-7.2,,-13,93,86,85.5,78,-6.8,-7.7,-8,-9.2,22,14.25,15.5,9,33,1,101.04,100.28,100.37,99.7,97.08,96.35,96.44,95.8,16100,9437.5,8650,1200,2.4,2.2,2.2,2.1,23.9,0,0,0,0,2.8,0,5,10,07:33:00,17:39:00,10.1,7.55,17.65,1,1,-4,-4,-6,-6,,4,4,4,4,,,,,,,,
2020-02-05,-3.8,-6.57,-6.65,-9.5,,-16,89,66.9,68,47,-8.3,-11.9,-11.2,-14,18,12.83,11,4,33,35,102.37,101.94,101.78,101.18,98.35,97.95,97.78,97.21,16100,15075,9850,3600,2.6,2.2,2.2,1.9,24.6,0,0,0,0,0.2,0,2,10,07:34:00,17:37:00,10.05,7.57,17.62,2,2,-3,-3,-8,-6,,4,2.8,2,0,,,,,,,,
2020-02-04,0.8,-0.92,-2.25,-5.3,,-12,83,75.9,74.5,66,-2.1,-4.7,-5.8,-9.6,28,16.96,18,8,45,33,101.85,101.29,101.31,100.76,97.89,97.37,97.38,96.88,16100,16100,16100,16100,2.7,2.2,2.4,2,20.2,0,0,0,0,0,0,0,10,07:35:00,17:36:00,10.02,7.58,17.6,1,1,1,2,-8,-1,,4,4,3.5,3,,,,,,,,
2020-02-03,3.3,1.19,0,-3.3,,-6,92,80.9,81.5,71,0.2,-1.8,-1.9,-4,30,15.42,17,4,45,30,101.22,100.9,100.75,100.28,97.32,97.01,96.87,96.41,16100,16100,16100,16100,2.7,2.3,2.4,2,18,0,0,0,0,0,0,0,10,07:37:00,17:35:00,9.97,7.62,17.58,2,2,5,6,-1,0,,4,2.8,2,0,,,,,,,,
2020-02-02,1.9,-0.1,0.04,-1.8,,-6,98,94.2,92.5,87,0.5,-0.9,-1.2,-3,22,14.42,15,8,41,28,100.31,99.88,99.82,99.34,96.43,96.01,95.97,95.5,16100,7158.3,8650,1200,2.5,2.2,2.1,1.8,18,0,0,0,0,5.5,0,0,12,07:38:00,17:33:00,9.92,7.63,17.55,,,2,2,0,0,,4,4,4,4,,,,,,,,
2020-02-01,-0.3,-2.24,-2.5,-4.7,,-7,97,92.5,89.5,82,-1.8,-3.3,-3.4,-5,17,9.71,8.5,0,,,101.97,101.22,101.16,100.35,98.01,97.28,97.24,96.46,12900,4645.8,7250,1600,3.6,2.8,3,2.5,20.5,0,0,0,0,1.1,0,10,5,07:39:00,17:32:00,9.88,7.65,17.53,1,1,-1,0,-7,-2,,4,4,4,4,,,,,,,,
2020-01-31,-0.5,-3.52,-3.85,-7.2,,-8,97,87.1,80.5,64,-3.9,-5.5,-5.8,-7.8,15,3.88,7.5,0,,,102.48,102.32,102.25,102.01,98.48,98.33,98.26,98.04,16100,9987.5,8150,200,3.7,2.8,3.1,2.5,21.9,0,0,0,0,0,0,0,5,07:40:00,17:31:00,9.85,7.67,17.52,1,1,-1,-1,-7,-7,,4,3.8,2,0,,,,,,,,
2020-01-30,-0.9,-5.24,-5,-9.1,,-12,87,80.8,75.5,64,-6.1,-8.1,-8.5,-10.9,11,5.88,5.5,0,,,102.64,102.51,102.51,102.39,98.61,98.49,98.49,98.38,16100,16100,16100,16100,3.3,2.7,2.8,2.4,23,0,0,0,0,0,0,0,5,07:41:00,17:29:00,9.8,7.68,17.48,1,1,-1,-1,-8,-8,,4,3.2,2,0,,,,,,,,
2020-01-29,-3.3,-5.1,-6.19,-9.1,,-13,85,77.1,77,69,-6.2,-8.5,-8.4,-10.7,15,8.42,7.5,0,,,102.58,102.33,102.28,101.97,98.55,98.34,98.28,98.01,16100,16100,16100,16100,3.3,2.4,2.7,2.1,24.2,0,0,0,0,0,0,0,5,07:42:00,17:28:00,9.77,7.7,17.47,1,2,-3,-2,-12,-12,,4,2.8,2,0,,,,,,,,
2020-01-28,0.1,-1.82,-1.7,-3.5,,-8,94,83.2,81.5,69,-2.4,-4.3,-4.5,-6.6,22,14.75,15,8,33,32,101.95,101.55,101.6,101.25,97.99,97.62,97.66,97.33,16100,15166.7,12100,8100,2.3,2.1,2.1,1.9,19.7,0,0,0,0,0,0,0,5,07:43:00,17:27:00,9.73,7.72,17.45,1,1,-1,1,-9,-8,,4,3.9,3.5,3,,,,,,,,
2020-01-27,-0.3,-0.78,-0.9,-1.5,,-7,92,87.7,87.5,83,-1.5,-2.6,-2.5,-3.4,26,17.71,18.5,11,41,28,101.25,100.89,100.9,100.55,97.33,96.99,97,96.67,16100,16100,16100,16100,2,1.7,1.7,1.4,18.9,0,0,0,0,0,0,0,5,07:44:00,17:25:00,9.68,7.73,17.42,1,1,1,1,-4,-3,,4,4,4,4,,,,,,,,
2020-01-26,1.3,0.41,0.4,-0.5,,-6,96,93.1,92.5,89,0.4,-0.6,-0.8,-2,30,20.42,20.5,11,42,25,100.74,100.64,100.62,100.51,96.85,96.75,96.74,96.63,16100,10995.8,9650,3200,1.7,1.5,1.5,1.3,17.6,0,0,0,0,0.2,0.4,0,5,07:45:00,17:24:00,9.65,7.75,17.4,1,1,1,1,-2,-2,,4,4,4,4,,,,,,,,
2020-01-25,3.2,1.7,1.8,0.4,,,100,97.1,95.5,91,2.8,1.3,1.1,-0.7,24,16.12,16.5,9,33,9,101.36,101.03,101.07,100.78,97.46,97.14,97.17,96.89,16100,8925,9050,2000,2.5,2.1,2,1.5,16.2,0,0,0,0,3,0,0,5,07:45:00,17:23:00,9.63,7.75,17.38,,,1,2,0,0,,4,4,4,4,,,,,,,,
2020-01-24,3.1,0.76,0.35,-2.4,,-5,98,85.8,83.5,69,2.6,-1.4,-0.7,-4,28,20.38,16.5,5,42,7,102.42,102.02,101.92,101.43,98.46,98.08,97.99,97.53,16100,12745.8,9650,3200,3.5,3,3,2.4,17.6,0,0,0,0,7.1,10.6,0,8,07:46:00,17:22:00,9.6,7.77,17.37,1,1,1,2,0,0,,4,4,3.5,3,,,,,,,,
